_id,id,__v,action_cause,behavior_type,company_type,craft_code,createdAt,day_of_year,gbu,incident_date,incident_number,is_lcv,job,lastUpdated,location,month,near_miss_sub_category,primary_category,region,severity_level,unsafe_condition_or_behavior,violation_probability_level,violation_risk_severity_level,violation_severity_level,week,year
{'$oid': '69087f06012e93c9d6fdf1eb'},135801961,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",Undetermined,B,Non-Manual,1759915776548,86,Energy,1711415029000,135801961,False,Location A,1762164484352,2103 City West,3,Injury/Illness,,U.S.A.,1,Unsafe Condition,0,1,0,13,2024
{'$oid': '69087f06012e93c9d6fdf1ec'},135802556,0,Slip/Trip,At-Risk,B,Non-Manual,1759915776548,86,Energy,1711439930000,135802556,False,Location A,1762164484352,2103 City West,3,Injury/Illness,,U.S.A.,1,Unsafe Condition,0,1,0,13,2024
{'$oid': '69087f06012e93c9d6fdf1ed'},136104429,0,Repetitive Motion/Body Position/Ergonomic Hazards,At-Risk,N,Laborers,1765946683166,72,Energy,1741841329000,136104429,True,Location A,1765946683166,,3,,Dropped Objects,,3,Behavior,0,3,0,11,2025
{'$oid': '69087f06012e93c9d6fdf1ee'},135761819,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1759915776548,11,Energy,1704961730000,135761819,False,Project F,1762164484352,OSBL,1,,,U.S.A.,0,,0,0,0,2,2024
{'$oid': '69087f06012e93c9d6fdf1ef'},135785231,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,N,Rigger,1759915776548,57,Energy,1708914890000,135785231,False,Project F,1762164484352,OSBL,2,,,U.S.A.,0,,0,0,0,9,2024
{'$oid': '69087f06012e93c9d6fdf1f0'},135769413,0,,,B,Rigger,1759915776548,28,Energy,1706414929000,135769413,False,Project F,1762164484352,OSBL,1,,,U.S.A.,0,,0,0,0,4,2024
{'$oid': '69087f06012e93c9d6fdf1f1'},135794725,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Rigger,1759915776548,71,Energy,1710151009000,135794725,False,Project F,1762164484352,OSBL,3,,,U.S.A.,0,,0,0,0,11,2024
{'$oid': '69087f06012e93c9d6fdf1f2'},135797558,0,,,B,Carpenter,1759915776548,75,Energy,1710492830000,135797558,False,Project F,1762164484352,OSBL,3,,,U.S.A.,0,,0,0,0,11,2024
{'$oid': '69087f06012e93c9d6fdf1f3'},135799649,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Piledrivers,1759915776548,79,Energy,1710835130000,135799649,False,Project F,1762164484352,OSBL,3,,,U.S.A.,0,,0,0,0,12,2024
{'$oid': '69087f06012e93c9d6fdf1f4'},135800736,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1759915776548,85,Energy,1711358775000,135800736,False,Project F,1762164484352,Marine,3,,,U.S.A.,0,,0,0,0,13,2024
{'$oid': '69087f06012e93c9d6fdf1f5'},135842832,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1759915776548,145,Energy,1716523429000,135842832,False,Project F,1762164484352,Marine,5,,,U.S.A.,0,,0,0,0,21,2024
{'$oid': '69087f06012e93c9d6fdf1f6'},135867199,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Piledrivers,1759915776548,176,Energy,1719214730000,135867199,False,Project F,1762164484352,OSBL,6,,,U.S.A.,0,,0,0,0,26,2024
{'$oid': '69087f06012e93c9d6fdf1f7'},135873361,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Electricians-wiremen,1759915776548,184,Energy,1719892430000,135873361,False,Project F,1762164484352,ISBL,7,,,U.S.A.,0,,0,0,0,27,2024
{'$oid': '69087f06012e93c9d6fdf1f8'},135911743,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,N,Security Guard,1759915776548,231,Energy,1723935530000,135911743,False,Project F,1762164484352,OSBL,8,,,U.S.A.,0,,0,0,0,33,2024
{'$oid': '69087f06012e93c9d6fdf1f9'},136024330,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765946730245,3,Energy,1735896229000,136024330,False,Project F,1765946730245,,1,,,,0,,0,0,0,1,2025
{'$oid': '69087f06012e93c9d6fdf1fa'},136024371,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765946730245,3,Energy,1735901629000,136024371,False,Project F,1765946730245,,1,,,,0,,0,0,0,1,2025
{'$oid': '69087f06012e93c9d6fdf1fb'},136030170,0,,,B,Operators,1765946730245,7,Energy,1736249030000,136030170,False,Project F,1765946730245,,1,,,,0,,0,0,0,1,2025
{'$oid': '69087f06012e93c9d6fdf1fc'},136031805,0,Fall From Same Level (of Personnel),,B,Ironworkers-Rebar,1765946730245,10,Energy,1736500729000,136031805,False,Project F,1765946730245,,1,,,,0,,0,0,0,2,2025
{'$oid': '69087f06012e93c9d6fdf1fd'},136037231,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",,B,Surveyors,1765946730245,15,Energy,1736922229000,136037231,False,Project F,1765946730245,,1,,,,0,,0,0,0,3,2025
{'$oid': '69087f06012e93c9d6fdf1fe'},136037244,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Carpenter,1765946730245,17,Energy,1737079730000,136037244,False,Project F,1765946730245,,1,,,,0,,0,0,0,3,2025
{'$oid': '69087f06012e93c9d6fdf1ff'},136045784,0,,,N,Operators,1765946730245,29,Energy,1738122529000,136045784,False,Project F,1765946730245,,1,,,,0,,0,0,0,5,2025
{'$oid': '69087f06012e93c9d6fdf200'},136048654,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765946730245,31,Energy,1738319930000,136048654,False,Project F,1765946730245,,1,,,,0,,0,0,0,5,2025
{'$oid': '69087f06012e93c9d6fdf201'},136051726,0,,,B,Operators,1765946730245,34,Energy,1738567910000,136051726,False,Project F,1765946730245,,2,,,,0,,0,0,0,5,2025
{'$oid': '69087f06012e93c9d6fdf202'},136051825,0,Other,,B,Operators,1765946730245,34,Energy,1738570130000,136051825,False,Project F,1765946730245,,2,,,,0,,0,0,0,5,2025
{'$oid': '69087f06012e93c9d6fdf203'},136053541,0,,,B,Surveyors,1765946730245,34,Energy,1738581229000,136053541,False,Project F,1765946730245,,2,,,,0,,0,0,0,5,2025
{'$oid': '69087f06012e93c9d6fdf204'},136053588,0,Unknown,,B,Operators,1765946730245,35,Energy,1738636729000,136053588,False,Project F,1765946730245,,2,,,,0,,0,0,0,5,2025
{'$oid': '69087f06012e93c9d6fdf205'},136053635,0,Other,,B,Operators,1765946730245,35,Energy,1738656530000,136053635,False,Project F,1765946730245,,2,,,,0,,0,0,0,5,2025
{'$oid': '69087f06012e93c9d6fdf206'},136062765,0,,,B,Piledrivers,1765946730245,41,Energy,1739170609000,136062765,False,Project F,1765946730245,,2,,,,0,,0,0,0,6,2025
{'$oid': '69087f06012e93c9d6fdf207'},136062781,0,,,B,Operators,1765946730245,42,Energy,1739237449000,136062781,False,Project F,1765946730245,,2,,,,0,,0,0,0,6,2025
{'$oid': '69087f06012e93c9d6fdf208'},136062798,0,Other,,N,Teamsters/Truck Driver,1765946730245,41,Energy,1739180629000,136062798,False,Project F,1765946730245,,2,,,,0,,0,0,0,6,2025
{'$oid': '69087f06012e93c9d6fdf209'},136066138,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765946730245,36,Energy,1738753130000,136066138,False,Project F,1765946730245,,2,,,,0,,0,0,0,6,2025
{'$oid': '69087f06012e93c9d6fdf20a'},136068853,0,Dropped Object(s),,B,Piledrivers,1765946730245,48,Energy,1739781529000,136068853,False,Project F,1765946730245,,2,,,,0,,0,0,0,7,2025
{'$oid': '69087f06012e93c9d6fdf20b'},136075482,0,Other,,B,Rigger,1765946730245,56,Energy,1740508730000,136075482,False,Project F,1765946730245,,2,,,,0,,0,0,0,8,2025
{'$oid': '69087f06012e93c9d6fdf20c'},136071368,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Piledrivers,1765946730245,53,Energy,1740196129000,136071368,False,Project F,1765946730245,,2,,,,0,,0,0,0,8,2025
{'$oid': '69087f06012e93c9d6fdf20d'},136076215,0,,,B,Operators,1765946730245,58,Energy,1740640730000,136076215,False,Project F,1765946730245,,2,,,,0,,0,0,0,9,2025
{'$oid': '69087f06012e93c9d6fdf20e'},136076505,0,,,B,Operators,1765946730245,57,Energy,1740549829000,136076505,False,Project F,1765946730245,,2,,,,0,,0,0,0,9,2025
{'$oid': '69087f06012e93c9d6fdf20f'},136078804,0,,,B,Operators,1765946730245,60,Energy,1740821930000,136078804,False,Project F,1765946730245,,3,,,,0,,0,0,0,9,2025
{'$oid': '69087f06012e93c9d6fdf210'},136079103,0,Slip/Trip,At-Risk,B,Laborers,1765946730245,62,Energy,1740970430000,136079103,False,Project F,1765946730245,,3,,,,0,Behavior,0,0,0,9,2025
{'$oid': '69087f06012e93c9d6fdf211'},136079642,0,Other,At-Risk,B,Operators,1765946730245,62,Energy,1740969529000,136079642,False,Project F,1765946730245,,3,,,,0,Behavior,0,0,0,9,2025
{'$oid': '69087f06012e93c9d6fdf212'},136084228,0,Other,At-Risk,B,Operators,1765946730245,60,Energy,1740818329000,136084228,False,Project F,1765946730245,,3,,,,0,Unsafe Condition,0,0,0,9,2025
{'$oid': '69087f06012e93c9d6fdf213'},136085445,0,,At-Risk,N,Rigger,1765946730245,64,Energy,1741153129000,136085445,False,Project F,1765946730245,,3,,,,0,Unsafe Condition,0,0,0,10,2025
{'$oid': '69087f06012e93c9d6fdf214'},136085458,0,,At-Risk,N,Operators,1765946730245,65,Energy,1741230530000,136085458,False,Project F,1765946730245,,3,,,,0,Unsafe Condition,0,0,0,10,2025
{'$oid': '69087f06012e93c9d6fdf215'},136091681,0,Slip/Trip,At-Risk,B,Ironworkers-Rebar,1765946730245,72,Energy,1741832372000,136091681,False,Project F,1765946730245,,3,,,,0,Behavior,0,0,0,11,2025
{'$oid': '69087f06012e93c9d6fdf216'},136092703,0,Other,At-Risk,B,Operators,1765946730245,73,Energy,1741938829000,136092703,False,Project F,1765946730245,,3,,,,0,Unsafe Condition,0,0,0,11,2025
{'$oid': '69087f06012e93c9d6fdf217'},136095653,0,,At-Risk,B,Operators,1765946730245,76,Energy,1742207989000,136095653,False,Project F,1765946730245,,3,,,,0,Unsafe Condition,0,0,0,11,2025
{'$oid': '69087f06012e93c9d6fdf218'},136097598,0,,At-Risk,B,Operators,1765946730245,78,Energy,1742354073000,136097598,False,Project F,1765946730245,,3,,,,0,Unsafe Condition,0,0,0,12,2025
{'$oid': '69087f06012e93c9d6fdf219'},136098757,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Laborers,1765946730245,79,Energy,1742446429000,136098757,True,Project F,1765946730245,,3,,Lifting Operations,,3,Unsafe Condition,0,3,0,12,2025
{'$oid': '69087f06012e93c9d6fdf21a'},136099406,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Operators,1765946730245,80,Energy,1742531930000,136099406,True,Project F,1765946730245,,3,,MEPI (Mobile Equipment & Personnel Interface),,4,Behavior,0,4,0,12,2025
{'$oid': '69087f06012e93c9d6fdf21b'},136104452,0,,Safe,B,Operators,1765946730245,84,Energy,1742899970000,136104452,False,Project F,1765946730245,,3,,,,2,Unsafe Condition,0,2,0,12,2025
{'$oid': '69087f06012e93c9d6fdf21c'},136104692,0,Other,At-Risk,B,Operators,1765946730245,85,Energy,1742962160000,136104692,True,Project F,1765946730245,,3,,MEPI (Mobile Equipment & Personnel Interface),,3,Behavior,0,3,0,13,2025
{'$oid': '69087f06012e93c9d6fdf21d'},136106633,0,Other,At-Risk,B,Operators,1765946730245,85,Energy,1742991529000,136106633,True,Project F,1765946730245,,3,,Lifting Operations,,3,Unsafe Condition,0,3,0,13,2025
{'$oid': '69087f06012e93c9d6fdf21e'},136107156,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Cement masons,1765946730245,86,Energy,1743069530000,136107156,False,Project F,1765946730245,,3,,,,0,,0,0,0,13,2025
{'$oid': '69087f06012e93c9d6fdf21f'},136107435,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Rigger,1765946730245,86,Energy,1743070129000,136107435,False,Project F,1765946730245,,3,,,,0,,0,0,0,13,2025
{'$oid': '69087f06012e93c9d6fdf220'},136107461,0,Slip/Trip,,B,Operators,1765946730245,87,Energy,1743147830000,136107461,False,Project F,1765946730245,,3,,,,0,,0,0,0,13,2025
{'$oid': '69087f06012e93c9d6fdf221'},136111678,0,Other,,B,Operators,1765946730245,91,Energy,1743497380000,136111678,False,Project F,1765946730245,,4,,,,0,,0,0,0,13,2025
{'$oid': '69087f06012e93c9d6fdf222'},136111697,0,,,N,Other,1765946730245,90,Energy,1743390530000,136111697,False,Project F,1765946730245,,3,,,,0,,0,0,0,13,2025
{'$oid': '69087f06012e93c9d6fdf223'},136111746,0,,,B,Operators,1765946730245,90,Energy,1743418969000,136111746,False,Project F,1765946730245,,3,,,,0,,0,0,0,13,2025
{'$oid': '69087f06012e93c9d6fdf224'},136113012,0,,,N,Operators,1765946730245,92,Energy,1743566330000,136113012,False,Project F,1765946730245,,4,,,,0,,0,0,0,14,2025
{'$oid': '69087f06012e93c9d6fdf225'},136116784,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765946730245,94,Energy,1743747230000,136116784,False,Project F,1765946730245,,4,,,,0,,0,0,0,14,2025
{'$oid': '69087f06012e93c9d6fdf226'},136116797,0,Other,,B,Operators,1765946730245,94,Energy,1743752929000,136116797,False,Project F,1765946730245,,4,,,,0,,0,0,0,14,2025
{'$oid': '69087f06012e93c9d6fdf227'},136116810,0,Fall From Same Level (of Personnel),,B,Cement masons,1765946730245,94,Energy,1743753229000,136116810,False,Project F,1765946730245,,4,,,,0,,0,0,0,14,2025
{'$oid': '69087f06012e93c9d6fdf228'},136119291,0,,,B,Operators,1765946730245,97,Energy,1743993830000,136119291,False,Project F,1765946730245,,4,,,,0,,0,0,0,14,2025
{'$oid': '69087f06012e93c9d6fdf229'},136121251,0,Other,,B,Carpenter,1765946730245,98,Energy,1744078130000,136121251,False,Project F,1765946730245,,4,,,,0,,0,0,0,14,2025
{'$oid': '69087f06012e93c9d6fdf22a'},136121302,0,Other,,B,,1765946730245,98,Energy,1744078485000,136121302,False,Project F,1765946730245,,4,,,,0,,0,0,0,14,2025
{'$oid': '69087f06012e93c9d6fdf22b'},136122843,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,,1765946730245,99,Energy,1744197830000,136122843,False,Project F,1765946730245,,4,,,,0,,0,0,0,15,2025
{'$oid': '69087f06012e93c9d6fdf22c'},136123641,0,Slip/Trip,,B,Laborers,1765946730245,100,Energy,1744277930000,136123641,False,Project F,1765946730245,,4,,,,0,,0,0,0,15,2025
{'$oid': '69087f06012e93c9d6fdf22d'},136130126,0,Repetitive Motion/Body Position/Ergonomic Hazards,,B,Carpenter,1765946730245,107,Energy,1744868687000,136130126,False,Project F,1765946730245,,4,,,,0,,0,0,0,16,2025
{'$oid': '69087f06012e93c9d6fdf22e'},136130113,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Operators,1765946730245,105,Energy,1744707529000,136130113,False,Project F,1765946730245,,4,,,,0,Behavior,0,0,0,15,2025
{'$oid': '69087f06012e93c9d6fdf22f'},136127210,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765946730245,104,Energy,1744628029000,136127210,False,Project F,1765946730245,,4,,,,0,,0,0,0,15,2025
{'$oid': '69087f06012e93c9d6fdf230'},136130167,0,Line Of Fire,,B,Rigger,1765946730245,107,Energy,1744878110000,136130167,False,Project F,1765946730245,,4,,,,0,,0,0,0,16,2025
{'$oid': '69087f06012e93c9d6fdf231'},136130139,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765946730245,107,Energy,1744866829000,136130139,False,Project F,1765946730245,,4,,,,0,,0,0,0,16,2025
{'$oid': '69087f06012e93c9d6fdf232'},136130859,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",,B,Ironworkers-Rebar,1765946730245,108,Energy,1744944230000,136130859,False,Project F,1765946730245,,4,,,,0,,0,0,0,16,2025
{'$oid': '69087f06012e93c9d6fdf233'},136130918,0,,,B,Operators,1765946730245,108,Energy,1744948430000,136130918,False,Project F,1765946730245,,4,,,,0,,0,0,0,16,2025
{'$oid': '69087f06012e93c9d6fdf234'},136137686,0,,,B,Operators,1765946730245,116,Energy,1745663079000,136137686,False,Project F,1765946730245,,4,,,,0,,0,0,0,17,2025
{'$oid': '69087f06012e93c9d6fdf235'},136137712,0,Other,,B,Operators,1765946730245,116,Energy,1745661287000,136137712,False,Project F,1765946730245,,4,,,,0,,0,0,0,17,2025
{'$oid': '69087f06012e93c9d6fdf236'},136140705,0,,,B,Operators,1765946730245,119,Energy,1745895949000,136140705,False,Project F,1765946730245,,4,,,,0,,0,0,0,17,2025
{'$oid': '69087f06012e93c9d6fdf237'},136135810,0,,,B,Operators,1765946730245,113,Energy,1745401130000,136135810,False,Project F,1765946730245,,4,,,,0,,0,0,0,17,2025
{'$oid': '69087f06012e93c9d6fdf238'},136137699,0,,,B,Operators,1765946730245,116,Energy,1745658584000,136137699,False,Project F,1765946730245,,4,,,,0,,0,0,0,17,2025
{'$oid': '69087f06012e93c9d6fdf239'},136140718,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765946730245,119,Energy,1745923130000,136140718,False,Project F,1765946730245,,4,,,,0,,0,0,0,17,2025
{'$oid': '69087f06012e93c9d6fdf23a'},136135839,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765946730245,114,Energy,1745494550000,136135839,False,Project F,1765946730245,,4,,,,0,,0,0,0,17,2025
{'$oid': '69087f06012e93c9d6fdf23b'},136133648,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Operators,1765946730245,112,Energy,1745298829000,136133648,False,Project F,1765946730245,,4,,,,0,,0,0,0,16,2025
{'$oid': '69087f06012e93c9d6fdf23c'},136147841,0,Repetitive Motion/Body Position/Ergonomic Hazards,,B,Piledrivers,1765946730245,121,Energy,1746073430000,136147841,False,Project F,1765946730245,,5,,,,0,,0,0,0,18,2025
{'$oid': '69087f06012e93c9d6fdf23d'},136144182,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,N,Mechanic,1765946730245,123,Energy,1746249229000,136144182,False,Project F,1765946730245,,5,,,,0,,0,0,0,18,2025
{'$oid': '69087f06012e93c9d6fdf23e'},136144262,0,,,B,Operators,1765946730245,123,Energy,1746266030000,136144262,False,Project F,1765946730245,,5,,,,0,,0,0,0,18,2025
{'$oid': '69087f06012e93c9d6fdf23f'},136147851,0,Slip/Trip,,B,Operators,1765946730245,125,Energy,1746429249000,136147851,False,Project F,1765946730245,,5,,,,0,,0,0,0,18,2025
{'$oid': '69087f06012e93c9d6fdf240'},136151286,0,"Vehicular Accident (driver, passenger, pedestrian)",,B,Carpenter,1765946730245,127,Energy,1746619850000,136151286,False,Project F,1765946730245,,5,,,,0,,0,0,0,19,2025
{'$oid': '69087f06012e93c9d6fdf241'},136152206,0,,,B,Operators,1765946730245,128,Energy,1746696830000,136152206,False,Project F,1765946730245,,5,,,,0,,0,0,0,19,2025
{'$oid': '69087f06012e93c9d6fdf242'},136156102,0,Caught In/ Between,At-Risk,B,Ironworkers-Rebar,1765946730245,134,Energy,1747193630000,136156102,False,Project F,1765946730245,,5,,,,0,Behavior,0,0,0,20,2025
{'$oid': '69087f06012e93c9d6fdf243'},136156125,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Operators,1765946730245,134,Energy,1747206529000,136156125,False,Project F,1765946730245,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f06012e93c9d6fdf244'},136156872,0,,At-Risk,B,Operators,1765946730245,135,Energy,1747305530000,136156872,False,Project F,1765946730245,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f06012e93c9d6fdf245'},136157350,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Operators,1765946730245,135,Energy,1747290889000,136157350,False,Project F,1765946730245,,5,,,,0,Unsafe Condition,0,0,0,20,2025
{'$oid': '69087f06012e93c9d6fdf246'},136157974,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",At-Risk,N,Laborers,1765946730245,136,Energy,1747368529000,136157974,True,Project F,1765946730245,,5,,Safety Controls,,3,Unsafe Condition,0,3,0,20,2025
{'$oid': '69087f06012e93c9d6fdf247'},136160131,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Operators,1765946730245,139,Energy,1747648730000,136160131,True,Project F,1765946730245,,5,,MEPI (Mobile Equipment & Personnel Interface),,2,Unsafe Condition,0,2,0,20,2025
{'$oid': '69087f06012e93c9d6fdf248'},136163037,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Operators,1765946730245,142,Energy,1747911229000,136163037,True,Project F,1765946730245,,5,,Dropped Objects,,3,Unsafe Condition,0,3,0,21,2025
{'$oid': '69087f06012e93c9d6fdf249'},136172692,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Piledrivers,1765946730245,153,Energy,1748833730000,136172692,True,Project F,1765946730245,,6,,MEPI (Mobile Equipment & Personnel Interface),,3,Unsafe Condition,0,3,0,22,2025
{'$oid': '69087f06012e93c9d6fdf24a'},136172705,0,Unknown,At-Risk,B,Ironworkers-Rebar,1765946730245,154,Energy,1748922529000,136172705,True,Project F,1765946730245,,6,,Safety Controls,,2,Unsafe Condition,0,2,0,22,2025
{'$oid': '69087f06012e93c9d6fdf24b'},136174893,0,,At-Risk,B,,1765946730245,155,Energy,1749016770000,136174893,True,Project F,1765946730245,,6,,Energy Isolation,,3,Unsafe Condition,0,3,0,23,2025
{'$oid': '69087f06012e93c9d6fdf24c'},136178291,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,B,Operators,1765946730244,157,Energy,1749203630000,136178291,True,Project F,1765946730244,,6,,MEPI (Mobile Equipment & Personnel Interface),,2,Unsafe Condition,0,2,0,23,2025
{'$oid': '69087f06012e93c9d6fdf24d'},136178313,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,B,Operators,1765946730244,157,Energy,1749200329000,136178313,True,Project F,1765946730244,,6,,MEPI (Mobile Equipment & Personnel Interface),,2,Unsafe Condition,0,2,0,23,2025
